SessionID,Severity,Code,Name,Description,ParentFile,Line,Column,Code Unit Database,Code Unit Schema,Code Unit Package,Code Unit Name,Code Unit Id,Code Unit,Code Unit Size,SourceLanguage,MigrationID
5dc96d22-ac85-4f7f-bf22-850842382178,Medium,SSC-EWI-0030,The statement below has usages of dynamic SQL.,THE STATEMENT BELOW HAS USAGES OF DYNAMIC SQL.,database_unspecified/planning/procedure/usp_processbudgetconsolidation.sql,398,13,N/A,Planning,N/A,"usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)","Planning.usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)",CREATE PROCEDURE,M,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,None,SSC-FDM-TS0057,DEALLOCATE is not required in Snowflake Scripting. Cursors are automatically deallocated when they go out of scope.,DEALLOCATE IS NOT REQUIRED IN SNOWFLAKE SCRIPTING. CURSORS ARE AUTOMATICALLY DEALLOCATED WHEN THEY GO OUT OF SCOPE.,database_unspecified/planning/procedure/usp_processbudgetconsolidation.sql,344,13,N/A,Planning,N/A,"usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)","Planning.usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)",CREATE PROCEDURE,M,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,None,SSC-PRF-0003,"Fetch inside a loop is considered a complex pattern, this could degrade Snowflake performance.","FETCH INSIDE A LOOP IS CONSIDERED A COMPLEX PATTERN, THIS COULD DEGRADE SNOWFLAKE PERFORMANCE.",database_unspecified/planning/procedure/usp_processbudgetconsolidation.sql,339,17,N/A,Planning,N/A,"usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)","Planning.usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)",CREATE PROCEDURE,M,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,None,SSC-PRF-0003,"Fetch inside a loop is considered a complex pattern, this could degrade Snowflake performance.","FETCH INSIDE A LOOP IS CONSIDERED A COMPLEX PATTERN, THIS COULD DEGRADE SNOWFLAKE PERFORMANCE.",database_unspecified/planning/procedure/usp_processbudgetconsolidation.sql,335,25,N/A,Planning,N/A,"usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)","Planning.usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)",CREATE PROCEDURE,M,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,Medium,SSC-EWI-TS0037,Snowflake Scripting only supports forward_only cursors,"SNOWFLAKE SCRIPTING CURSORS ARE NON-SCROLLABLE, ONLY FETCH NEXT IS SUPPORTED",database_unspecified/planning/procedure/usp_processbudgetconsolidation.sql,335,25,N/A,Planning,N/A,"usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)","Planning.usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)",CREATE PROCEDURE,M,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,None,SSC-PRF-0003,"Fetch inside a loop is considered a complex pattern, this could degrade Snowflake performance.","FETCH INSIDE A LOOP IS CONSIDERED A COMPLEX PATTERN, THIS COULD DEGRADE SNOWFLAKE PERFORMANCE.",database_unspecified/planning/procedure/usp_processbudgetconsolidation.sql,317,21,N/A,Planning,N/A,"usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)","Planning.usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)",CREATE PROCEDURE,M,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,Medium,SSC-EWI-TS0037,Snowflake Scripting only supports forward_only cursors,"SNOWFLAKE SCRIPTING CURSORS ARE NON-SCROLLABLE, ONLY FETCH NEXT IS SUPPORTED",database_unspecified/planning/procedure/usp_processbudgetconsolidation.sql,317,21,N/A,Planning,N/A,"usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)","Planning.usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)",CREATE PROCEDURE,M,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,Low,SSC-EWI-TS0106,CREATING TRANSACTION SAVEPOINTS IS NOT SUPPORTED IN SNOWFLAKE,CREATING TRANSACTION SAVEPOINTS IS NOT SUPPORTED IN SNOWFLAKE,database_unspecified/planning/procedure/usp_processbudgetconsolidation.sql,300,13,N/A,Planning,N/A,"usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)","Planning.usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)",CREATE PROCEDURE,M,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,None,SSC-FDM-TS0057,DEALLOCATE is not required in Snowflake Scripting. Cursors are automatically deallocated when they go out of scope.,DEALLOCATE IS NOT REQUIRED IN SNOWFLAKE SCRIPTING. CURSORS ARE AUTOMATICALLY DEALLOCATED WHEN THEY GO OUT OF SCOPE.,database_unspecified/planning/procedure/usp_processbudgetconsolidation.sql,285,9,N/A,Planning,N/A,"usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)","Planning.usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)",CREATE PROCEDURE,M,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,None,SSC-PRF-0003,"Fetch inside a loop is considered a complex pattern, this could degrade Snowflake performance.","FETCH INSIDE A LOOP IS CONSIDERED A COMPLEX PATTERN, THIS COULD DEGRADE SNOWFLAKE PERFORMANCE.",database_unspecified/planning/procedure/usp_processbudgetconsolidation.sql,281,13,N/A,Planning,N/A,"usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)","Planning.usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)",CREATE PROCEDURE,M,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,Low,SSC-EWI-TS0106,CREATING TRANSACTION SAVEPOINTS IS NOT SUPPORTED IN SNOWFLAKE,CREATING TRANSACTION SAVEPOINTS IS NOT SUPPORTED IN SNOWFLAKE,database_unspecified/planning/procedure/usp_processbudgetconsolidation.sql,200,9,N/A,Planning,N/A,"usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)","Planning.usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)",CREATE PROCEDURE,M,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,Low,SSC-EWI-0036,Data type converted to other data type,XML DATA TYPE CONVERTED TO VARIANT,database_unspecified/planning/procedure/usp_processbudgetconsolidation.sql,185,34,N/A,Planning,N/A,"usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)","Planning.usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)",CREATE PROCEDURE,M,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,Medium,SSC-EWI-0021,Syntax not supported in Snowflake,OUTPUT CLAUSE NOT SUPPORTED IN SNOWFLAKE,database_unspecified/planning/procedure/usp_processbudgetconsolidation.sql,166,13,N/A,Planning,N/A,"usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)","Planning.usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)",CREATE PROCEDURE,M,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,Low,SSC-EWI-0101,Commented out transaction label name because is not applicable in Snowflake,COMMENTED OUT TRANSACTION LABEL NAME BECAUSE IS NOT APPLICABLE IN SNOWFLAKE,database_unspecified/planning/procedure/usp_processbudgetconsolidation.sql,154,9,N/A,Planning,N/A,"usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)","Planning.usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)",CREATE PROCEDURE,M,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,None,SSC-FDM-TS0019,RAISERROR error message may differ because of the SQL Server string format,RAISERROR ERROR MESSAGE MAY DIFFER BECAUSE OF THE SQL SERVER STRING FORMAT,database_unspecified/planning/procedure/usp_processbudgetconsolidation.sql,131,13,N/A,Planning,N/A,"usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)","Planning.usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)",CREATE PROCEDURE,M,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,database_unspecified/planning/procedure/usp_processbudgetconsolidation.sql,74,9,N/A,Planning,N/A,"usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)","Planning.usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)",CREATE PROCEDURE,M,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,database_unspecified/planning/procedure/usp_processbudgetconsolidation.sql,64,9,N/A,Planning,N/A,"usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)","Planning.usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)",CREATE PROCEDURE,M,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,Low,SSC-EWI-0040,Clause Not Supported,THE 'SIMPLE SET STATEMENT' CLAUSE IS NOT SUPPORTED IN SNOWFLAKE,database_unspecified/planning/procedure/usp_processbudgetconsolidation.sql,40,5,N/A,Planning,N/A,"usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)","Planning.usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)",CREATE PROCEDURE,M,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,None,SSC-FDM-TS0029,"SET NOCOUNT statement is commented out, which is not applicable in Snowflake.","SET NOCOUNT STATEMENT IS COMMENTED OUT, WHICH IS NOT APPLICABLE IN SNOWFLAKE.",database_unspecified/planning/procedure/usp_processbudgetconsolidation.sql,39,5,N/A,Planning,N/A,"usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)","Planning.usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)",CREATE PROCEDURE,M,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,Medium,SSC-EWI-0058,Functionality is not currently supported by Snowflake Scripting,FUNCTIONALITY FOR 'FOR UPDATE' IS NOT CURRENTLY SUPPORTED BY SNOWFLAKE SCRIPTING,database_unspecified/planning/procedure/usp_processbudgetconsolidation.sql,107,5,N/A,Planning,N/A,"usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)","Planning.usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)",CREATE PROCEDURE,M,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,None,SSC-FDM-TS0013,Snowflake Scripting cursor rows are not modifiable,SNOWFLAKE SCRIPTING CURSOR ROWS ARE NOT MODIFIABLE,database_unspecified/planning/procedure/usp_processbudgetconsolidation.sql,107,5,N/A,Planning,N/A,"usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)","Planning.usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)",CREATE PROCEDURE,M,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,Medium,SSC-EWI-TS0037,Snowflake Scripting only supports forward_only cursors,"SNOWFLAKE SCRIPTING CURSORS ARE NON-SCROLLABLE, ONLY FETCH NEXT IS SUPPORTED",database_unspecified/planning/procedure/usp_processbudgetconsolidation.sql,107,5,N/A,Planning,N/A,"usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)","Planning.usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)",CREATE PROCEDURE,M,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,None,SSC-FDM-TS0013,Snowflake Scripting cursor rows are not modifiable,SNOWFLAKE SCRIPTING CURSOR ROWS ARE NOT MODIFIABLE,database_unspecified/planning/procedure/usp_processbudgetconsolidation.sql,96,5,N/A,Planning,N/A,"usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)","Planning.usp_ProcessBudgetConsolidation(INT,INT,VARCHAR,BIT,BIT,XML,INT,BIT,INT,NVARCHAR)",CREATE PROCEDURE,M,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'CheckConstraintDefinition' NODE,database_unspecified/planning/table/consolidationjournalline.sql,38,56,N/A,Planning,N/A,ConsolidationJournalLine,Planning.ConsolidationJournalLine,CREATE TABLE,XS,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,None,SSC-FDM-TS0014,Computed column transformed.,"COMPUTED COLUMN WAS TRANSFORMED TO ITS SNOWFLAKE EQUIVALENT, FUNCTIONAL EQUIVALENCE VERIFICATION PENDING.",database_unspecified/planning/table/consolidationjournalline.sql,12,5,N/A,Planning,N/A,ConsolidationJournalLine,Planning.ConsolidationJournalLine,CREATE TABLE,XS,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,Medium,SSC-EWI-TS0107,CREATE TYPE AS TABLE cannot be converted to Snowflake,CREATE TYPE AS TABLE IS NOT SUPPORTED IN SNOWFLAKE,database_unspecified/planning/type/budgetlineitemtabletype.sql,10,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,database_unspecified/planning/index/ix_fiscalperiod_dates.sql,1,0,N/A,dbo,N/A,IX_FiscalPeriod_Dates,dbo.IX_FiscalPeriod_Dates,CREATE INDEX,XS,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,None,SSC-FDM-0021,Create Index is not supported.,CREATE INDEX IS NOT SUPPORTED BY SNOWFLAKE,database_unspecified/planning/index/ix_budgetlineitem_allocated.sql,1,0,N/A,dbo,N/A,IX_BudgetLineItem_Allocated,dbo.IX_BudgetLineItem_Allocated,CREATE INDEX,XS,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'CheckConstraintDefinition' NODE,database_unspecified/planning/table/glaccount.sql,31,37,N/A,Planning,N/A,GLAccount,Planning.GLAccount,CREATE TABLE,XS,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'CheckConstraintDefinition' NODE,database_unspecified/planning/table/glaccount.sql,30,34,N/A,Planning,N/A,GLAccount,Planning.GLAccount,CREATE TABLE,XS,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,Low,SSC-EWI-0040,Clause Not Supported,THE 'SPARSE COLUMN OPTION' CLAUSE IS NOT SUPPORTED IN SNOWFLAKE,database_unspecified/planning/table/glaccount.sql,25,41,N/A,Planning,N/A,GLAccount,Planning.GLAccount,CREATE TABLE,XS,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,Low,SSC-EWI-0040,Clause Not Supported,THE 'SPARSE COLUMN OPTION' CLAUSE IS NOT SUPPORTED IN SNOWFLAKE,database_unspecified/planning/table/glaccount.sql,24,41,N/A,Planning,N/A,GLAccount,Planning.GLAccount,CREATE TABLE,XS,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,Low,SSC-EWI-0040,Clause Not Supported,THE 'SPARSE COLUMN OPTION' CLAUSE IS NOT SUPPORTED IN SNOWFLAKE,database_unspecified/planning/table/glaccount.sql,23,41,N/A,Planning,N/A,GLAccount,Planning.GLAccount,CREATE TABLE,XS,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,Critical,SSC-EWI-0001,Error parsing the source code,UNRECOGNIZED TOKEN ON LINE '3' COLUMN '0' OF THE SOURCE CODE STARTING AT 'CREATE'. EXPECTED 'Statement' GRAMMAR. LAST MATCHING TOKEN WAS 'CREATE' ON LINE '3' COLUMN '0'.,database_unspecified/dbo/unknown_type/budgetheader.sql,3,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,Critical,SSC-EWI-0001,Error parsing the source code,UNRECOGNIZED TOKEN ON LINE '1' COLUMN '0' OF THE SOURCE CODE STARTING AT 'CREATE'. EXPECTED 'Statement' GRAMMAR. LAST MATCHING TOKEN WAS 'CREATE' ON LINE '1' COLUMN '0'.,database_unspecified/dbo/unknown_type/allocationrule.sql,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,Critical,SSC-EWI-0001,Error parsing the source code,UNRECOGNIZED TOKEN ON LINE '1' COLUMN '0' OF THE SOURCE CODE STARTING AT 'CREATE'. EXPECTED 'Statement' GRAMMAR. LAST MATCHING TOKEN WAS 'CREATE' ON LINE '1' COLUMN '0'.,database_unspecified/dbo/unknown_type/budgetheader.sql,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Transact,QpydAbG7e3W+MVZDPMig5Q==
5dc96d22-ac85-4f7f-bf22-850842382178,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'TableOptionSystemVersioning' NODE,database_unspecified/planning/table/costcenter.sql,28,7,N/A,Planning,N/A,CostCenter,Planning.CostCenter,CREATE TABLE,XS,Transact,QpydAbG7e3W+MVZDPMig5Q==
